Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,85T,99T,41T,98T,103T,100T,42T,44T,62T,63T,78T,89T,46T,47T,72T,82T,83T,88T,90T,91T,101T,102T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,87T,35T,36T,37T,38T,39T,40T,57T,73T,58T,67T,75T,68T,69T,70T,76T,86T,92T,94T,95T,96T,97T,43T,80T,93T
2022-07-12,17.0,17.0,13.0,14.0,17.0,10.0,15.0,22.0,19.0,15.0,11.0,18.0,17.0,13.0,12,24,21.0,11,10,21.0,13.0,10.0,12.0,11,23.0,15.0,9.0,7.0,10.0,10,7.0,13.0,11.0,5.0,7.0,6.0,12.0,12.0,11.0,6.0,9,13.0,18.0,6.0,7.0,4,6.0,4,6.0,6.0,5.0,9.0,13,18.0,13.0,12.0,13.0,13.0,10.0,11.0,11.0,18.0,6,10.0,7,12.0,8.0,6.0,9.0,7.0,10.0,6,9.0,7.0,8.0,11.0,9.0,12.0,9,13.0,9.0,8.0,11.0,6.0,10.0,8.0,9.0
2022-07-13,18.0,17.0,12.0,14.0,14.0,11.0,14.0,23.0,18.0,12.0,12.0,21.0,19.0,15.0,16,25,23.0,10,8,20.0,20.0,9.0,13.0,9,18.0,14.0,11.0,6.0,12.0,8,7.0,9.0,9.0,8.0,10.0,7.0,14.0,15.0,12.0,6.0,10,6.111111111111111,17.0,3.0,5.0,6,7.0,3,4.0,6.0,4.0,15.0,13,21.0,17.0,12.0,14.0,14.0,14.0,14.363636363636363,14.0,18.0,6,13.0,7,13.0,5.0,5.0,9.0,5.0,9.0,6,6.0,6.0,9.0,6.0,8.0,7.0,6,9.0,5.0,4.0,5.0,5.0,11.0,9.0,13.0
2022-07-14,16.0,16.0,13.0,15.0,18.0,11.0,14.0,20.0,20.0,14.0,12.0,20.0,14.1875,12.0,13,25,23.0,10,10,20.0,16.0,8.0,12.0,9,24.0,16.0,11.0,9.0,11.0,9,9.0,7.0,11.0,7.0,10.0,12.0,16.0,15.0,14.0,8.0,14,12.0,16.0,4.0,7.0,8,6.0,3,4.0,8.0,4.0,10.0,14,23.0,16.0,13.0,14.0,11.0,13.0,11.0,11.0,19.0,5,10.0,6,10.0,5.0,5.0,7.0,6.0,10.0,5,5.0,5.0,7.0,6.0,6.0,7.0,5,7.0,5.0,5.0,6.0,8.0,11.0,9.0,14.0
2022-07-15,24.0,19.0,16.0,19.0,22.0,20.0,16.0,29.0,24.0,21.0,15.0,29.0,21.0,17.0,14,24,18.0,15,15,24.0,14.0,13.0,14.0,14,24.0,17.0,11.0,8.0,10.0,11,11.0,10.0,12.0,8.0,7.0,9.0,20.0,17.0,17.0,10.0,13,15.0,20.0,4.0,5.0,9,8.0,6,6.0,10.0,6.0,11.0,12,23.0,14.0,11.0,13.0,9.0,11.0,11.0,10.0,16.0,4,10.0,6,9.0,4.0,4.0,7.0,6.0,10.0,4,6.6,5.0,6.0,6.0,6.0,7.0,7,9.0,6.0,6.0,6.0,8.0,13.0,10.0,19.0
2022-07-16,15.0,15.0,14.0,15.0,17.0,15.0,15.0,20.0,19.0,14.0,13.0,22.0,18.0,11.0,11,20,20.0,12,12,18.0,12.0,11.0,10.0,13,28.0,17.0,14.75,7.0,9.0,10,12.0,13.0,14.0,6.0,10.0,10.0,25.0,20.0,19.0,10.0,13,18.0,21.0,5.0,12.0,11,11.0,13,8.0,8.0,9.0,9.0,11,18.0,12.0,11.363636363636363,13.0,12.0,10.0,12.0,8.0,16.0,4,12.0,6,11.0,7.0,6.0,9.0,7.0,12.0,4,8.0,5.0,7.0,9.0,7.0,10.0,13,11.0,7.0,10.0,11.0,11.0,11.0,9.0,13.0
2022-07-17,14.0,15.0,10.0,13.0,15.0,12.0,13.0,19.0,17.0,11.0,10.0,17.0,17.0,10.0,8,18,15.0,10,7,17.0,13.0,8.0,9.0,12,25.0,15.0,12.4375,7.0,6.0,7,9.0,9.0,10.0,5.0,7.0,10.0,21.0,22.0,21.0,17.0,19,17.0,20.0,7.0,12.0,8,15.0,10,10.0,6.0,9.0,9.0,12,17.0,11.0,11.0,10.0,9.0,8.0,11.0,7.0,18.0,4,11.0,7,13.0,8.0,7.0,11.0,8.0,11.0,5,11.0,9.0,9.0,12.0,9.0,9.0,9,11.0,4.0,8.0,7.0,11.0,17.0,11.0,14.0
2022-07-18,15.0,14.0,12.0,13.0,17.0,12.0,15.0,19.0,16.0,12.0,11.0,20.0,20.0,14.0,10,18,19.0,10,10,14.0,11.0,13.0,9.0,11,23.0,16.0,12.0,9.0,7.0,13,10.0,13.0,15.0,7.0,14.0,13.0,24.0,20.0,22.0,19.0,19,18.0,20.0,10.0,11.0,10,17.0,13,8.0,9.0,11.0,13.0,12,21.0,13.0,14.0,11.0,8.0,9.0,14.0,11.0,21.0,6,14.0,11,14.0,6.0,7.0,10.0,9.0,14.0,9,13.0,10.0,12.0,11.0,10.0,10.0,13,16.0,11.0,12.0,11.0,13.0,10.0,10.0,18.0
2022-07-19,16.0,15.0,12.0,11.0,17.0,12.0,14.0,18.0,18.0,12.0,10.0,19.0,18.0,14.0625,12,24,23.0,10,9,18.0,15.0,10.0,8.0,11,27.0,17.0,12.0,10.0,10.0,10,11.0,11.0,10.0,7.0,10.0,12.0,21.0,17.0,19.0,15.0,19,18.0,19.0,10.0,12.0,11,12.0,8,7.0,9.0,10.0,12.0,11,27.0,15.0,13.0,14.0,12.0,13.0,15.0,13.0,22.0,6,18.0,11,14.0,8.0,7.0,11.0,9.0,14.0,7,11.0,9.0,12.0,13.0,9.0,9.0,13,14.0,7.0,16.0,8.0,16.0,9.0,9.0,22.0
2022-07-20,12.0,14.0,8.0,10.0,15.0,10.0,13.0,18.0,16.0,11.0,11.0,20.0,18.0,7.0,9,21,21.0,8,8,15.0,11.0,9.0,8.0,12,28.0,12.0,11.0,6.0,6.0,12,8.0,10.0,11.0,5.0,7.0,11.0,23.0,17.0,18.0,9.0,18,17.0,14.0,5.0,10.0,8,13.0,7,7.0,5.0,7.0,10.0,11,16.0,12.0,8.0,11.0,10.0,9.0,13.0,8.0,15.0,5,13.0,8,9.0,5.0,5.0,8.0,7.0,11.0,4,8.0,8.0,9.0,8.0,7.0,7.0,7,7.0,6.0,8.0,6.0,8.0,11.0,9.0,15.0
2022-07-21,12.0,10.0,7.0,9.0,16.0,9.0,12.0,18.0,16.0,10.0,9.0,21.0,16.0,8.0,9,16,12.0,7,8,13.0,5.0,9.0,7.0,7,21.0,8.0,11.0,8.0,4.0,7,6.0,9.0,8.0,4.0,4.0,8.0,20.0,19.0,19.0,11.0,13,11.0,11.0,5.0,6.0,4,6.0,4,5.0,3.0,5.0,7.0,9,13.0,9.0,7.0,9.0,8.0,6.0,6.0,5.0,12.0,3,12.0,9,12.0,5.0,5.0,9.0,6.0,10.0,5,5.0,5.0,7.0,6.0,8.0,8.0,5,8.0,6.0,6.0,5.0,7.0,11.0,10.0,15.0
2022-07-22,13.0,11.0,8.0,8.0,15.0,12.0,13.0,20.0,14.0,11.0,9.0,21.0,15.0,8.0,5,17,14.0,9,8,17.0,9.0,12.0,6.0,13,24.0,9.0,13.0,11.0,4.0,7,6.0,10.0,8.0,5.0,5.0,10.0,17.0,17.0,18.0,11.0,10,11.0,9.0,4.0,4.0,5,6.0,4,3.0,3.0,5.0,6.0,8,12.0,7.0,8.0,8.0,6.0,7.0,8.0,5.0,12.0,4,10.0,6,9.0,4.0,5.0,7.0,6.0,8.0,5,11.0,6.0,6.0,6.0,6.0,5.0,5,7.0,6.0,4.0,5.0,7.0,7.0,9.0,14.0
2022-07-23,12.0,10.0,8.0,8.0,15.0,12.0,12.0,19.0,15.0,10.0,8.0,20.0,16.0,9.0,8,18,18.0,8,9,12.0,6.0,14.0,8.0,10,23.0,10.0,12.0,9.0,4.0,8,6.0,10.0,11.0,4.0,5.0,7.0,22.0,13.0,15.0,8.0,11,14.0,14.0,5.0,6.0,10,11.0,6,4.0,4.0,8.0,9.0,13,14.0,10.0,9.545454545454545,10.0,7.0,7.0,9.0,6.0,16.0,4,7.0,6,11.0,6.0,5.0,7.0,5.0,9.0,4,13.0,6.0,7.0,5.0,6.0,9.0,5,8.0,7.0,5.0,5.0,8.0,7.0,8.0,9.0
2022-07-24,16.0,15.0,13.0,16.0,17.0,14.0,15.0,19.0,19.0,12.0,14.0,27.0,17.0,10.0,9,20,18.0,13,12,11.0,9.0,13.0,10.0,12,29.0,11.0,14.0,8.0,8.0,14,8.0,15.0,13.0,6.0,7.0,9.0,17.0,12.0,15.0,8.0,10,15.0,15.0,7.0,10.0,7,14.0,6,6.0,6.0,10.0,9.0,14,18.0,12.0,11.0,12.0,10.0,10.0,9.0,8.0,14.0,7,9.0,6,12.0,6.0,6.0,9.0,7.0,9.0,4,16.0,7.0,7.0,8.0,9.0,9.0,8,9.0,9.0,8.0,9.0,9.0,11.0,8.0,8.0
2022-07-25,17.0,14.0,12.0,12.0,20.0,10.0,14.0,24.0,19.0,14.0,13.0,25.0,21.0,13.0,13,24,21.0,12,11,16.0,15.0,11.0,14.0,16,37.0,14.0,19.0,13.0,8.0,17,10.0,12.0,13.0,8.0,7.0,13.0,15.0,14.0,15.0,9.0,13,17.0,15.0,8.0,13.0,9,18.0,8,8.0,5.0,13.0,11.0,16,17.0,14.0,16.0,14.0,9.0,10.0,11.0,8.0,13.0,5,12.0,8,14.0,8.0,8.0,12.0,8.0,13.0,5,18.0,8.0,12.0,9.0,11.0,9.0,10,11.0,9.0,9.0,10.0,10.0,8.0,9.0,9.0
2022-07-26,15.0,15.0,12.0,13.0,19.0,9.0,15.0,25.0,22.0,14.0,14.0,24.0,20.0,11.0,10,19,19.0,15,15,22.0,11.0,22.0,15.0,21,39.0,22.0,21.0,13.0,9.0,18,20.0,13.0,14.0,7.0,9.0,13.0,18.0,12.0,14.0,8.0,15,18.0,18.0,10.0,15.0,8,16.0,10,8.0,7.0,13.0,18.0,16,20.0,13.0,16.0,11.0,12.0,11.0,13.0,11.0,22.0,8,15.0,10,14.0,8.0,8.0,11.0,10.0,12.0,6,21.0,9.0,18.0,11.0,11.0,12.0,13,12.0,9.0,10.0,12.0,12.0,10.0,9.0,12.0
2022-07-27,15.0,13.0,14.0,13.0,20.0,8.0,14.0,24.0,19.0,13.0,13.0,24.0,16.0,11.0,8,21,19.0,12,12,16.0,8.0,15.0,10.0,19,41.0,21.0,18.0,15.0,6.0,16,20.0,22.0,24.0,7.0,14.0,12.0,17.0,12.0,12.0,8.0,15,18.0,20.0,10.0,14.0,14,16.0,7,11.0,10.0,10.0,13.0,14,20.0,15.0,14.0,14.0,14.0,12.0,13.0,13.0,21.0,7,16.0,14,16.0,10.0,10.0,12.0,11.0,13.0,6,23.0,10.0,17.0,15.0,12.0,11.0,18,16.0,17.0,17.0,18.0,15.0,10.0,9.0,10.0
2022-07-28,12.0,14.0,13.0,13.0,16.0,7.0,14.0,18.0,17.0,10.0,12.0,25.0,15.0,7.0,8,18,20.0,12,11,12.0,8.0,14.0,9.0,11,41.0,19.0,17.0,12.0,8.0,13,12.0,22.0,24.0,6.0,10.0,11.0,18.0,12.0,13.0,7.0,14,21.0,20.0,13.0,21.0,11,14.0,13,11.0,8.0,15.0,10.0,12,14.0,12.0,16.0,13.0,11.0,11.0,10.0,8.0,18.0,7,17.0,12,20.0,13.0,12.0,15.0,16.0,13.0,9,23.0,12.0,16.0,22.0,16.0,13.0,22,25.0,19.0,19.0,25.0,17.0,12.0,10.0,11.0
2022-07-29,12.0,11.0,9.0,8.0,15.0,7.0,12.0,18.0,14.0,8.0,8.0,13.65625,14.0,10.0,6,16,15.0,9,10,16.0,7.0,17.0,11.0,12,35.0,20.0,20.0,8.0,11.0,13,15.0,23.0,27.0,6.0,5.0,14.0,20.0,11.0,14.0,7.0,15,21.0,18.0,14.0,17.0,14,12.0,11,13.0,8.0,14.0,9.0,15,13.0,10.0,12.0,13.0,11.0,12.0,11.0,8.0,19.0,5,20.0,14,23.0,14.0,14.0,21.0,14.0,15.0,8,21.0,14.0,19.0,24.0,18.0,12.0,22,29.0,16.0,21.0,27.0,20.0,12.0,9.0,11.0
2022-07-30,15.0,13.0,10.0,12.0,17.0,7.0,14.0,21.0,16.0,12.0,11.0,13.6875,17.0,11.0,9,18,15.0,9,8,19.0,11.0,12.0,11.0,11,33.0,15.0,22.0,7.0,8.0,11,13.0,16.0,14.0,8.0,11.0,12.0,17.0,13.0,14.0,9.0,11,22.0,21.0,12.0,19.0,12,15.0,15,11.0,12.0,16.0,13.0,12,16.0,10.0,11.0,13.0,12.0,8.0,13.0,8.0,17.0,7,20.0,16,20.0,10.0,10.0,17.0,9.0,13.0,7,23.0,16.0,17.0,19.0,15.0,10.0,19,23.0,12.0,17.0,21.0,18.0,10.0,9.0,11.0
2022-07-31,15.0,12.0,10.0,10.0,14.0,7.0,13.0,18.0,16.0,13.0,11.0,32.0,17.0,13.0,9,19,16.0,9,8,16.0,13.0,8.0,8.0,11,27.0,14.0,13.0,6.0,9.0,6,11.0,16.0,14.0,6.0,5.0,10.0,16.0,11.0,13.0,9.0,14,15.0,21.0,8.0,9.0,11,7.0,7,6.0,9.0,9.0,10.0,12,15.0,10.0,10.0,9.0,12.0,6.0,10.0,11.0,19.0,5,10.0,7,11.0,5.0,9.0,8.0,5.0,10.0,4,19.0,6.0,8.0,8.0,7.0,9.0,12,10.0,9.0,10.0,9.0,13.0,10.0,9.0,12.0
2022-08-01,16.0,11.0,10.0,11.0,17.0,7.0,13.0,21.0,17.0,14.0,10.0,30.0,17.0,12.0,11,20,17.0,9,9,20.0,14.0,9.0,9.0,7,29.0,8.0,13.0,6.0,6.0,7,5.0,9.0,9.0,5.0,4.0,9.0,15.0,12.0,14.0,10.0,11,14.0,12.0,6.0,7.0,8,9.0,8,6.0,4.0,9.0,7.0,14,15.0,11.0,11.0,10.0,10.0,8.0,10.0,5.0,9.545454545454545,4,14.0,9,11.0,7.0,6.0,9.0,8.0,11.0,7,19.0,8.0,12.0,10.0,9.0,8.0,10,12.0,6.0,8.0,10.0,9.0,9.0,9.0,8.0
2022-08-02,14.0,11.0,8.0,10.0,15.0,6.0,12.0,20.0,14.0,11.0,7.0,26.0,16.0,10.0,9,16,15.0,7,6,12.0,10.0,11.0,8.0,9,26.0,8.0,13.0,7.0,6.0,6,5.0,10.0,11.0,5.0,4.0,6.0,16.0,12.0,13.0,9.0,11,13.0,13.0,6.0,9.0,5,7.0,7,8.0,3.0,7.0,5.0,11,13.0,8.0,6.0,9.0,6.0,7.0,6.0,6.0,7.363636363636363,4,11.0,9,10.0,5.0,5.0,9.0,8.0,11.0,6,17.0,9.0,7.0,9.0,8.0,6.0,8,10.0,6.0,6.0,7.0,6.0,9.0,8.0,10.0
2022-08-03,12.0,10.0,8.0,10.0,10.71875,6.0,13.0,17.0,13.0,8.0,8.0,23.0,14.0,11.0,6,16,17.0,9,7,12.0,9.0,10.0,8.0,8,21.0,10.0,10.0,6.0,4.0,8,6.0,12.0,11.0,5.0,4.0,6.0,15.0,11.0,15.0,8.0,14,13.0,14.0,6.0,9.0,6,6.0,5,5.0,4.0,6.0,7.0,10,17.0,11.0,7.0,9.0,9.0,7.0,6.0,5.0,10.0,4,9.0,8,11.0,5.0,6.0,8.0,8.0,11.0,4,16.0,6.0,7.0,9.0,8.0,7.0,12,12.0,5.0,9.0,9.0,8.0,10.0,8.0,10.0
2022-08-04,18.0,16.0,11.0,11.0,12.875,8.0,14.0,21.0,18.0,15.0,13.0,22.0,20.0,16.0,13,21,20.0,9,7,16.0,14.0,6.0,9.0,8,25.0,10.0,13.0,6.0,6.0,5,5.0,8.0,8.0,5.0,4.0,8.0,19.0,14.0,14.0,8.0,15,12.0,13.0,6.0,7.0,6,7.0,5,5.0,6.0,7.0,8.0,12,13.0,10.0,9.0,8.0,7.0,7.0,8.0,8.0,16.0,4,9.0,5,10.0,6.0,5.0,8.0,9.0,12.0,4,18.0,8.0,8.0,8.0,8.0,7.0,7,8.0,5.0,6.0,4.0,6.0,10.0,9.0,8.0
2022-08-05,16.0,18.0,11.0,11.0,18.0,6.0,14.0,22.0,19.0,12.0,11.0,21.0,19.0,13.0,12,23,19.0,10,14,18.0,15.0,8.0,9.0,10,25.0,13.0,14.0,6.0,8.0,6,6.0,11.0,9.0,5.0,7.0,11.0,18.0,16.0,19.0,10.0,17,12.0,14.0,5.0,6.0,8,6.0,5,4.0,6.0,8.0,7.0,12,17.0,10.0,8.0,9.0,9.0,6.0,9.0,7.0,15.0,6,11.0,7,10.0,6.0,6.0,8.0,7.0,10.0,4,17.0,7.0,9.0,7.0,6.0,7.0,7,9.0,6.0,7.0,6.0,8.0,13.0,9.0,13.0
2022-08-06,16.0,15.0,14.0,12.0,19.0,8.0,15.0,23.0,17.0,13.0,11.0,20.0,18.0,13.0,13,20,19.0,13,14,24.0,14.0,14.0,11.0,13,23.0,12.0,18.0,7.0,8.0,9,10.0,11.0,9.0,10.0,8.0,11.0,18.0,13.0,14.0,9.0,12,14.0,15.0,6.0,7.0,7,5.0,8,7.0,7.0,10.0,10.0,11,21.0,13.0,12.0,10.0,8.0,8.0,11.0,7.0,13.0,5,9.0,7,10.0,5.0,6.0,7.0,5.0,8.0,6,16.0,8.0,9.0,8.0,6.0,6.0,12,11.0,7.0,11.0,9.0,11.0,10.0,8.0,12.0
2022-08-07,9.0,10.0,7.0,7.0,13.0,5.0,11.0,14.0,12.0,7.0,7.0,14.0,12.0,8.0,5,16,18.0,7,9,12.0,8.0,6.0,6.0,9,21.0,10.0,12.0,5.0,4.0,6,9.0,9.0,6.0,6.0,5.0,11.0,19.0,14.0,17.0,12.0,17,14.0,12.0,5.0,6.0,7,7.0,7,7.0,6.0,8.0,7.0,10,11.0,8.0,6.0,7.0,6.0,5.0,8.0,4.0,12.0,3,9.0,7,11.0,7.0,6.0,8.0,7.0,9.0,8,14.0,7.0,8.0,7.0,6.0,5.0,7,7.0,6.0,7.0,5.0,9.0,13.0,10.0,11.0
2022-08-08,13.0,12.0,8.0,10.0,16.0,5.0,13.0,18.0,16.0,10.0,8.0,17.0,14.0,9.0,7,19,19.0,7,11,16.0,9.0,7.0,5.0,7,18.0,9.0,10.0,5.0,5.0,6,6.0,7.0,7.0,5.0,5.0,17.0,25.0,15.0,17.0,12.0,18,10.0,12.0,5.0,5.0,5,9.0,5,5.0,5.0,7.0,7.0,9,12.0,11.0,7.0,8.0,6.0,5.0,8.0,5.0,13.0,4,11.0,7,10.0,4.0,4.0,6.0,5.0,8.0,9,13.0,4.0,8.0,6.0,6.0,4.0,4,7.0,5.0,5.0,4.0,5.0,14.0,12.0,16.0
2022-08-09,18.0,16.0,13.0,13.0,20.0,7.0,15.0,21.0,21.0,15.0,14.0,21.0,19.0,12.0,11,21,20.0,9,11,16.0,12.0,8.0,9.0,10,17.0,14.0,13.0,5.0,6.0,5,9.0,8.0,8.0,6.0,7.0,14.0,24.0,15.0,18.0,13.0,16,11.0,11.0,4.0,5.0,4,5.0,3,5.0,6.0,6.0,9.0,8,13.0,10.0,7.0,9.0,9.0,7.0,7.0,6.0,11.0,4,8.0,6,10.0,6.0,6.0,7.0,6.0,9.0,7,15.0,8.0,7.0,5.0,6.0,6.0,5,7.0,5.0,5.0,5.0,5.0,10.0,11.0,15.0
2022-08-10,15.0,17.0,12.0,12.0,18.0,7.0,13.0,18.0,18.0,12.0,12.0,17.0,19.0,13.0,14,24,23.0,9,8,19.0,14.0,9.0,10.0,10,24.0,15.0,12.0,6.0,8.0,8,9.0,8.0,9.0,5.0,9.0,11.0,17.0,19.0,19.0,15.0,12,9.0,15.0,4.0,5.0,6,6.0,5,4.0,7.0,5.0,8.0,10,16.0,12.0,11.0,10.0,9.0,7.0,11.0,10.0,15.0,4,11.0,8,10.0,7.0,6.0,8.0,7.0,9.0,8,18.0,7.0,7.0,7.0,7.0,6.0,7,7.0,6.0,6.0,5.0,6.0,10.0,9.0,10.0
2022-08-11,16.0,17.0,10.0,12.0,19.0,9.0,14.0,20.0,19.0,13.0,13.0,20.0,18.0,10.0,11,21,21.0,9,9,24.0,16.0,8.0,10.0,8,22.0,16.0,13.0,6.0,8.0,7,8.0,11.0,9.0,4.0,9.0,12.0,20.0,20.0,21.0,15.0,11,12.0,7.333333333333333,6.0,7.0,8,7.0,6,5.0,7.0,8.0,7.0,11,16.0,9.0,10.0,11.0,11.0,8.0,11.0,9.0,15.0,5,11.0,7,13.0,6.0,6.0,9.0,7.0,12.0,11,16.0,8.0,10.0,8.0,9.0,6.0,10,11.0,9.0,8.0,8.0,9.0,10.0,10.0,13.0
2022-08-12,15.0,15.0,10.0,15.0,19.0,8.0,14.0,19.0,17.0,13.0,13.0,21.0,18.0,10.0,12,24,18.0,11,10,16.0,11.0,9.0,9.0,6,23.0,15.0,15.0,7.0,7.0,6,8.0,9.0,11.0,8.0,8.0,10.0,24.0,20.0,23.0,15.0,14,14.0,14.0,6.0,8.0,6,7.0,8,7.0,5.0,9.0,6.0,12,19.0,10.0,10.0,11.0,8.0,8.0,11.0,7.0,13.0,4,10.0,7,9.0,4.0,4.0,7.0,6.0,8.0,8,13.0,7.25,8.0,6.0,6.0,7.0,7,9.0,7.0,5.0,6.0,8.0,11.0,10.0,13.0
2022-08-13,15.0,11.0,9.0,13.0,16.0,7.0,14.0,18.0,16.0,11.0,10.0,22.0,17.0,9.0,10,18,17.0,11,10,17.0,10.0,18.0,11.0,10,24.0,17.0,15.0,6.0,8.0,13,13.0,16.0,17.0,9.0,6.0,11.0,18.0,16.0,17.0,14.0,15,17.0,14.0,7.0,8.0,10,10.0,8,6.0,6.0,12.0,8.0,8,17.0,9.0,10.0,11.0,8.0,11.0,11.0,8.0,14.0,4,10.0,8,11.0,6.0,5.0,8.0,7.0,9.0,10,17.0,8.0,8.0,10.0,9.0,9.0,13,13.0,10.0,12.0,12.0,10.0,10.0,10.0,13.0
2022-08-14,17.0,15.0,11.0,15.0,19.0,8.0,14.0,20.0,17.0,13.0,14.0,22.0,18.0,13.0,12,22,18.0,10,9,18.0,13.0,8.0,9.0,15,24.0,17.0,14.0,7.0,8.0,10,18.0,16.0,12.0,8.0,9.0,13.0,19.0,15.0,16.0,11.0,12,19.0,16.0,7.0,11.0,11,9.0,10,10.0,8.0,13.0,10.0,14,18.0,11.0,11.0,10.0,10.0,9.0,11.0,9.0,20.0,5,12.0,11,13.0,6.0,6.0,9.0,8.0,10.0,11,17.0,9.0,10.0,12.0,9.0,9.0,17,13.0,9.0,15.0,14.0,14.0,14.0,10.0,13.0
2022-08-15,14.0,14.0,9.0,11.0,17.0,7.0,13.0,18.0,16.0,12.0,10.0,20.0,16.0,12.0,9,19,18.0,10,8,14.0,11.0,10.0,11.0,12,28.0,19.0,12.0,8.0,7.0,8,14.0,14.0,11.0,7.0,9.0,10.0,14.0,15.0,15.0,10.0,14,16.0,16.0,7.0,7.0,7,10.0,8,5.0,9.0,11.0,13.0,11,20.0,13.0,12.0,10.0,12.0,9.0,14.0,9.0,15.0,7,12.0,10,12.0,5.0,6.0,9.0,7.0,11.0,8,15.0,10.0,10.0,9.0,10.0,9.0,13,12.0,8.0,12.0,8.0,11.0,11.0,9.5,8.0
2022-08-16,14.0,13.0,10.0,12.0,17.0,6.0,13.0,19.0,18.0,12.0,12.0,20.0,15.0,9.0,8,18,14.0,9,7,15.0,12.0,7.0,8.0,7,19.0,11.0,13.0,6.0,5.0,5,4.0,8.0,9.0,6.0,7.0,13.0,16.0,11.0,11.0,9.0,13,10.0,12.0,5.0,6.0,6,8.0,6,5.0,4.0,9.0,9.0,13,18.0,10.0,11.0,9.0,7.0,8.0,7.0,6.0,11.0,4,9.0,8,10.0,4.0,4.0,7.0,7.0,11.0,9,15.0,8.0,9.0,6.0,7.0,5.0,5,8.0,7.0,5.0,6.0,6.0,10.0,9.0,8.0
2022-08-17,16.0,13.0,11.0,14.0,19.0,7.0,14.0,23.0,20.0,14.0,11.0,25.0,19.0,14.0,12,22,14.0,11,9,17.0,12.0,16.0,8.0,9,23.0,11.0,13.0,7.0,5.0,8,8.0,9.0,10.0,6.0,7.0,9.0,14.0,12.0,13.0,8.0,12,12.0,14.0,5.0,8.0,5,7.0,5,5.0,5.0,8.0,8.0,9,13.0,9.0,8.0,10.0,6.0,8.0,9.0,7.0,11.0,4,10.0,7,11.0,4.0,4.0,7.0,6.0,14.0,8,13.0,7.0,6.0,8.0,7.0,6.0,11,10.0,8.0,6.0,9.0,11.0,9.0,10.0,7.0
2022-08-18,16.0,14.0,11.0,14.0,18.0,8.0,14.0,21.0,19.0,12.0,12.0,21.0,17.0,10.0,9,19,18.0,11,10,20.0,11.0,10.0,9.0,12,19.0,16.0,13.0,5.0,6.0,7,11.0,11.0,11.0,7.0,4.0,10.0,14.0,12.0,12.0,8.0,13,15.0,16.0,5.0,10.0,7,7.0,6,8.0,7.0,9.0,6.0,10,13.0,10.0,10.0,10.0,10.0,6.0,9.0,7.0,14.0,4,10.0,7,9.0,5.0,5.0,7.0,7.0,10.0,8,16.0,7.0,9.0,9.0,7.0,7.0,13,11.0,7.0,10.0,7.0,11.0,8.0,10.0,11.0
2022-08-19,18.0,18.0,11.0,16.0,20.0,9.0,14.0,21.0,21.0,15.0,14.0,25.0,21.0,13.0,11,22,16.0,11,11,20.0,15.0,11.0,11.0,13,29.0,18.0,13.0,6.0,6.0,9,12.0,11.0,10.0,10.0,4.0,10.0,19.0,14.0,14.0,11.0,14,16.0,17.0,7.0,11.0,8,8.0,10,7.0,9.0,13.0,7.0,11,13.0,10.0,10.0,9.0,12.0,7.0,9.0,9.0,15.0,5,13.0,8,12.0,9.0,8.0,11.0,8.0,15.0,12,18.0,10.0,11.0,11.0,8.0,11.0,14,12.0,8.0,14.0,8.0,12.0,7.0,10.0,8.0
2022-08-20,17.0,18.0,13.0,16.0,20.0,9.0,14.0,22.0,20.0,14.0,12.0,26.0,21.0,14.0,13,23,21.0,11,9,22.0,16.0,10.0,10.0,14,26.0,18.0,16.0,5.0,9.0,10,12.0,11.0,14.0,6.0,7.0,10.0,16.0,14.0,14.0,11.0,10,12.0,19.0,8.0,6.0,5,5.0,4,6.0,7.0,6.0,8.0,12,18.0,12.0,9.0,10.0,11.0,6.0,8.0,9.0,16.0,4,16.0,12,15.0,8.0,8.0,11.0,9.0,16.0,12,21.0,10.0,12.0,13.0,10.0,11.0,19,14.0,10.0,15.0,10.0,14.0,8.0,9.0,10.0
2022-08-21,18.0,19.0,13.0,16.0,20.0,9.0,14.0,21.0,19.0,13.0,12.0,23.0,20.0,13.0,12,23,20.0,12,10,21.0,16.0,10.0,10.0,11,23.0,18.0,17.0,6.0,9.0,10,10.0,12.0,13.0,8.0,9.0,10.0,13.0,11.0,11.0,8.0,12,14.0,18.0,5.0,4.0,7,6.0,5,4.0,7.0,7.0,11.0,14,23.0,15.0,10.0,13.0,12.0,9.0,10.0,10.0,15.0,5,16.0,13,13.0,5.0,6.0,10.0,6.0,9.0,11,13.0,6.0,9.0,9.0,8.0,9.0,12,12.0,9.0,10.0,10.0,13.0,12.0,9.0,8.0
